City,State,County
Farnhamville,ia,calhoun
Farnhamville,ia,webster
Montrose,mo,henry
Novinger,mo,adair
Toomsboro,ga,wilkinson
Cedar Rapids,ne,boone
Damascus,ar,van buren
Damascus,ar,faulkner
Dearing,ks,montgomery
Gayville,sd,yankton
Glen,ms,alcorn
Grover Hill,oh,paulding
Hanska,mn,brown
Hermosa,sd,custer
Hodge,la,jackson
Lewisberry,pa,york
Manorville,pa,armstrong
Moreland,ga,coweta
New Vienna,ia,dubuque
Worthington,ia,dubuque
Cadwell,ga,laurens
Colony,ks,anderson
Duncombe,ia,webster
Farnham,ny,erie
Granton,wi,clark
Houston,de,kent
Kennard,ne,washington
Livermore,ia,humboldt
Lohrville,ia,calhoun
McNeil,ar,columbia
Osyka,ms,pike
Oxbow,nd,cass
Pigeon Falls,wi,trempealeau
Pitsburg,oh,darke
Powers,mi,menominee
Waynesville,il,de witt
Wood Lake,mn,yellow medicine
Andrew,ia,jackson
Athens,vt,windham
Hydaburg,ak,prince of wales-hyder
Inglewood,ne,dodge
Lynnville,ia,jasper
Milton,ia,van buren
Poplar Hills,ky,jefferson
Stacyville,me,penobscot
Stockton Bend,tx,hood
Sublette,il,lee
Thayne,wy,lincoln
Union Star,mo,dekalb
White Stone,va,lancaster
Xenia,il,clay
Atlanta,mo,macon
Clarksburg,tn,carroll
Converse,la,sabine
Hoven,sd,potter
Hurley,sd,turner
Maynard,ar,randolph
Medora,il,macoupin
Medora,il,jersey
Merigold,ms,bolivar
Nectar,al,blount
Norwood,ky,jefferson
Quaker City,oh,guernsey
Riverdale,ia,scott
Rockhill,pa,huntingdon
Rosholt,sd,roberts
Royal,ia,clay
Strasburg,nd,emmons
Victor,co,teller
Winside,ne,wayne
Bostwick,ga,morgan
Butterfield,mo,barry
Concord,ga,pike
Cove City,nc,craven
Gilman,wi,taylor
Lake Arthur,nm,chaves
Nickelsville,va,scott
Tryon,ok,lincoln
Weaubleau,mo,hickory
Westphalia,mo,osage
Worthington Springs,fl,union
Chamois,mo,osage
Gaines,mi,genesee
Glenview Hills,ky,jefferson
Hildreth,ne,franklin
Leonard,mi,oakland
Manvel,nd,grand forks
Martin,mi,allegan
Midway,ar,hot spring
Nevis,mn,hubbard
Pine Springs,mn,washington
Round Lake,mn,nobles
Silas,al,choctaw
Springboro,pa,crawford
Wyoming,ny,wyoming
Arkansas City,ar,desha
Cameron,sc,calhoun
Delta,mo,cape girardeau
Finleyville,pa,washington
Ghent,mn,lyon
Gorham,ks,russell
Morrisville,mo,polk
Old Brownsboro Place,ky,jefferson
Readstown,wi,vernon
Rosa,al,blount
Scammon,ks,cherokee
Weld,me,franklin
Beaver Crossing,ne,seward
Hale,mo,carroll
Lee,fl,madison
Leslie,ar,searcy
Plymouth,ia,cerro gordo
Varna,il,marshall
Whiteface,tx,cochran
Alpena,ar,boone
Alpena,ar,carroll
Benton,nh,grafton
Bonnie,il,jefferson
Osborn,mo,dekalb
Osborn,mo,clinton
Prue,ok,osage
Sinclair,wy,carbon
Vanleer,tn,dickson
West Union,sc,oconee
Westhope,nd,bottineau
Alma,tx,ellis
Burlington,me,penobscot
Castle Hill,me,aroostook
DLo,ms,simpson
Ewing,ne,holt
Fairview,wv,marion
Follett,tx,lipscomb
Glendon,pa,northampton
Haines,or,baker
Haines,ak,haines
Irving,il,montgomery
Lanagan,mo,mcdonald
Lone Wolf,ok,kiowa
Morral,oh,marion
South Prairie,wa,pierce
Abbeville,ms,lafayette
Carbon Hill,il,grundy
Clarksville,mo,pike
Clear Spring,md,washington
Fredonia,ky,caldwell
Joy,il,mercer
La Grange,wy,goshen
LaGrange,wy,goshen
Prescott,wa,walla walla
Ridgeway,mo,harrison
Riggins,id,idaho
Webster,nc,jackson
Avinger,tx,cass
Dunlevy,pa,washington
Holmesville,oh,holmes
Perham,me,aroostook
Scandinavia,wi,waupaca
Sugar Mountain,nc,avery
Wausau,fl,washington
Whitefield,ok,haskell
Asher,ok,pottawatomie
Chireno,tx,nacogdoches
Earl Park,in,benton
Howardwick,tx,donley
Jewell,ks,jewell
McCune,ks,crawford
Millsap,tx,parker
Tishomingo,ms,tishomingo
Union Valley,tx,hunt
Wynona,ok,osage
Blanket,tx,brown
Collbran,co,mesa
Dodd City,tx,fannin
Gloria Glens Park,oh,medina
Hubbardston,mi,ionia
Hubbardston,mi,clinton
McHenry,ky,ohio
Weldon,il,de witt
Callender,ia,webster
Dowell,il,jackson
Foyil,ok,rogers
Ira,vt,rutland
Irondale,mo,washington
Jeffersonville,ny,sullivan
Kulm,nd,lamoure
Lowell,me,penobscot
Orient,ia,adair
Sledge,ms,quitman
Stanton,nd,mercer
Arenzville,il,cass
Birmingham,ia,van buren
Broad Top City,pa,huntingdon
Burlison,tn,tipton
Custer City,ok,custer
Ellsworth,mi,antrim
Emmons,mn,freeborn
Faith,sd,meade
Milford,ny,otsego
Moro,or,sherman
Barrett,mn,grant
Butternut,wi,ashland
Elim,ak,nome
Gibson,tn,gibson
Grand Isle,me,aroostook
Oakview,mo,clay
Odessa,de,new castle
Sicily Island,la,catahoula
Sparland,il,marshall
Benoit,ms,bolivar
Buckholts,tx,milam
Churdan,ia,greene
Ethan,sd,davison
Niobrara,ne,knox
Ringsted,ia,emmet
Rushmore,mn,nobles
Sharpsburg,ky,bath
Winslow,ar,washington
Callery,pa,butler
Coal Creek,co,fremont
Lancaster,mn,kittson
Madison,pa,westmoreland
Newburg,pa,cumberland
Plymouth,ne,jefferson
Stanhope,ia,hamilton
Almena,ks,norton
Barwick,ga,thomas
Barwick,ga,brooks
Cazenovia,wi,richland
Cazenovia,wi,sauk
Ghent,ky,carroll
Good Hope,il,mcdonough
Letts,ia,louisa
Middletown,ia,des moines
Orchard,ne,antelope
Pine Grove,wv,wetzel
Sipsey,al,walker
Volcano Golf Course,hi,hawaii
Cross Timber,tx,johnson
Empire,mi,leelanau
Glen Elder,ks,mitchell
Middleport,pa,schuylkill
Bedias,tx,grimes
Cutler,il,perry
Devers,tx,liberty
Ford Cliff,pa,armstrong
Grampian,pa,clearfield
Humboldt,il,coles
Huntleigh,mo,st. louis
Huxley,tx,shelby
Kalihiwai,hi,kauai
Laceyville,pa,wyoming
Pleasanton,ne,buffalo
Rensselaer Falls,ny,st. lawrence
Roxbury,me,oxford
Westover,pa,clearfield
Whitesville,wv,boone
Windsor Heights,wv,brooke
Carmen,ok,alfalfa
Penn Lake Park,pa,luzerne
Sodaville,or,linn
Bonaparte,ia,van buren
Dallas,wi,barron
Hancock,vt,addison
Jane,mo,mcdonald
Lost Creek,wv,harrison
Massena,ia,cass
Portage Lake,me,aroostook
Sandborn,in,knox
Sharon,nh,hillsborough
Twin,al,marion
West Alton,mo,st. charles
Belgium,il,vermilion
Belvidere,vt,lamoille
Boyne Falls,mi,charlevoix
Chickasaw,oh,mercer
Egg Harbor,wi,door
Epps,la,west carroll
Herrick,il,shelby
Lava Hot Springs,id,bannock
Napakiak,ak,bethel
Nenana,ak,yukon-koyukuk
Rudd,ia,floyd
Viola,ar,fulton
Windsor Place,mo,cooper
Angoon,ak,hoonah-angoon
Basalt,id,bingham
Bowlegs,ok,seminole
Lewis,ia,cass
Mardela Springs,md,wicomico
Mattoon,wi,shawano
Pleasant Valley,tx,wichita
Pound,wi,marinette
Westmore,vt,orleans
Bagley,wi,grant
Bowerston,oh,harrison
Burns,wy,laramie
Calamus,ia,clinton
Higgins,tx,lipscomb
Holy Cross,ia,dubuque
Jordan,mt,garfield
Loda,il,iroquois
Marysvale,ut,piute
Melvern,ks,osage
New Munich,mn,stearns
Passadumkeag,me,penobscot
Plainville,ga,gordon
Rising City,ne,butler
Shoal Creek Drive,mo,newton
Underwood,mn,otter tail
Winchester,id,lewis
Allen,ne,dixon
Beallsville,oh,monroe
Bostic,nc,rutherford
Braswell,ga,paulding
Braswell,ga,polk
Deepwater,mo,henry
Hartford,ks,lyon
Jeffersonville,il,wayne
McCurtain,ok,haskell
Sparkman,ar,dallas
Swans Island,me,hancock
Taylor,ms,lafayette
Woodford,vt,bennington
Altoona,ks,wilson
Arimo,id,bannock
Bay View Gardens,il,woodford
Clear Lake,in,steuben
Hanoverton,oh,columbiana
Leroy,tx,mclennan
Sale City,ga,mitchell
Western Grove,ar,newton
Dewey Beach,de,sussex
Embarrass,wi,waupaca
Hawley,ma,franklin
McCallsburg,ia,story
Mount Pleasant,ar,izard
Rosebush,mi,isabella
Saratoga,nc,wilson
Scipio,ut,millard
Shelburne,nh,coos
St Marys Point,mn,washington
Table Grove,il,fulton
Watauga,tn,washington
Watauga,tn,carter
Wattsburg,pa,erie
Abbott,tx,hill
Bigelow,ar,perry
Conesville,ia,muscatine
Dawson,pa,fayette
Everglades,fl,collier
Newfolden,mn,marshall
Pleasant Plains,ar,independence
St Louisville,oh,licking
Templeton,ia,carroll
Tremont City,oh,clark
Bonfield,il,kankakee
Halfway,or,baker
Hobart,ny,delaware
Kilbourne,la,west carroll
Rutledge,al,crenshaw
Smithton,pa,westmoreland
Strathmoor Manor,ky,jefferson
Coyle,ok,logan
Eastman,wi,crawford
Glencoe,ky,gallatin
Greenleaf,ks,washington
Ila,ga,madison
Joppa,il,massac
London Mills,il,fulton
London Mills,il,knox
New Douglas,il,madison
Ryan,ia,delaware
Spavinaw,ok,mayes
Akron,mi,tuscola
Bailey Lakes,oh,ashland
Bridgeton,nc,craven
Dover,nc,craven
Garfield,mn,douglas
Hurtsboro,al,russell
Jeffers,mn,cottonwood
Lagro,in,wabash
Rockford,al,coosa
Stanardsville,va,greene
The Highlands,ks,reno
Williston,tn,fayette
Bricelyn,mn,faribault
Buxton,nd,traill
Centralhatchee,ga,heard
Darwin,mn,meeker
Ethel,ms,attala
Lisle,ny,broome
Mayetta,ks,jackson
Mound Valley,ks,labette
Russell,mn,lyon
Tennyson,wi,grant
Vergas,mn,otter tail
Wetmore,ks,nemaha
Wilson,la,east feliciana
Apple River,il,jo daviess
Bennett,ia,cedar
Castle Valley,ut,grand
Enchanted Oaks,tx,henderson
Herndon,pa,northumberland
Hersey,mi,osceola
Kingsland,ar,cleveland
Mount Olivet,ky,robertson
Ruth,nc,rutherford
Shickley,ne,fillmore
Summerfield,il,st. clair
Troy,in,perry
Turin,ga,coweta
Wakonda,sd,clay
Bellflower,il,mclean
Buffalo,sd,harding
Esperance,ny,schoharie
Fairwater,wi,fond du lac
Polk,ne,polk
Ripley,ok,payne
Woodland Mills,tn,obion
Coyote Flats,tx,johnson
Empire,co,clear creek
Ephraim,wi,door
Grand Rivers,ky,livingston
Hatfield,ar,polk
Lacona,ia,warren
Menlo,ia,guthrie
Moline,ks,elk
Raymondville,mo,texas
Roberts,il,ford
Wahpeton,ia,dickinson
Bethania,nc,forsyth
Blooming Valley,pa,crawford
Clarks,ne,merrick
Diagonal,ia,ringgold
Garrison,ia,benton
Leslie,ga,sumter
McVeytown,pa,mifflin
Neche,nd,pembina
Scandia,ks,republic
Cooter,mo,pemiscot
Dupont,in,jefferson
Fairmount,nd,richland
Fenwick Island,de,sussex
Frankford,mo,pike
Kendleton,tx,fort bend
Merna,ne,custer
Oktaha,ok,muskogee
Bear Lake,mi,manistee
Blunt,sd,hughes
Dowelltown,tn,dekalb
Mount Summit,in,henry
Potter,ne,cheyenne
Puckett,ms,rankin
Quitaque,tx,briscoe
Secor,il,woodford
Windthorst,tx,archer
Windthorst,tx,clay
Altenburg,mo,perry
Brandon,ia,buchanan
Chatham,nh,carroll
Cobbtown,ga,tattnall
Esto,fl,holmes
Grantfork,il,madison
Manzanola,co,otero
Murray City,oh,hocking
Orleans,ne,harlan
Vanlue,oh,hancock
Bellewood,ky,jefferson
Grandfalls,tx,ward
Kismet,ks,seward
Nichols,ia,muscatine
Sawyer,ok,choctaw
Clayville,ny,oneida
Dorchester,nh,grafton
Dyess,ar,mississippi
Edom,tx,van zandt
Good Hope,ga,walton
Harrison,ga,washington
Lake Bridgeport,tx,wise
Lakeland Shores,mn,washington
Mondamin,ia,harrison
Thornton,ar,calhoun
Accident,md,garrett
Declo,id,cassia
Elliott,ia,montgomery
Goshen,va,rockbridge
Grand Junction,tn,fayette
Grand Junction,tn,hardeman
Lakeside,tx,san patricio
Lester,wv,raleigh
Long Beach,mn,pope
Optima,ok,texas
Ute,ia,monona
Wales,ut,sanpete
Webbers Falls,ok,muskogee
Charlotte,me,washington
Christine,tx,atascosa
Dillard,ga,rabun
Florence,sd,codington
Honor,mi,benzie
Ione,or,morrow
Lewisville,in,henry
Medicine Lake,mn,hennepin
Newdale,id,fremont
Panama,il,bond
Panama,il,montgomery
Pierson,ia,woodbury
Sanctuary,tx,parker
Tribbey,ok,pottawatomie
Brainard,ne,butler
Bridge Creek,ok,grady
Bryce Canyon City,ut,garfield
Clarkedale,ar,crittenden
Maribel,wi,manitowoc
Martin,ga,stephens
Martin,ga,franklin
Nordheim,tx,dewitt
Sadler,tx,grayson
St Petersburg,pa,clarion
Cambridge,id,washington
Delanson,ny,schenectady
Donahue,ia,scott
Fort Coffee,ok,le flore
Gary City,tx,panola
Greens Fork,in,wayne
Mooreland,in,henry
Portage Des Sioux,mo,st. charles
Stantonville,tn,mcnairy
West Liberty,pa,butler
Applewold,pa,armstrong
Bronwood,ga,terrell
Bunceton,mo,cooper
Calumet,mn,itasca
Castorland,ny,lewis
Elderton,pa,armstrong
Liberty,tn,dekalb
Lowry,mn,pope
Martinton,il,iroquois
New Canton,il,pike
Scottsville,tx,harrison
Terril,ia,dickinson
Vera,ok,washington
Gilbert,wv,mingo
Latham,il,logan
Montross,va,westmoreland
Newburg,mo,phelps
Platte Center,ne,platte
South Mansfield,la,de soto
Sunburst,mt,toole
Bishop,ga,oconee
Clyde Park,mt,park
Hunter,nd,cass
Katie,ok,garvin
Lucas,ks,russell
Luther,mi,lake
Petersburg,ne,boone
Reklaw,tx,cherokee
Reklaw,tx,rusk
Spring Grove,in,wayne
Waltham,me,hancock
Wilmont,mn,nobles
Askov,mn,pine
Brule,ne,keith
Burdett,ny,schuyler
Colome,sd,tripp
Hawkins,wi,rusk
Mantoloking,nj,ocean
Max,nd,mclean
Sulphur Springs,in,henry
Arley,al,winston
Deer Creek,mn,otter tail
Dutton,al,jackson
Fairfield,ne,clay
Grey Eagle,mn,todd
Holloway,oh,belmont
Jamestown,mo,moniteau
New Galilee,pa,beaver
Schellsburg,pa,bedford
Twin Bridges,mt,madison
Varnado,la,washington
Wilcox,ne,kearney
Elberta,mi,benzie
Gilman City,mo,harrison
Gilman City,mo,daviess
Mahaffey,pa,clearfield
Middletown,il,logan
Morven,nc,anson
Orestes,in,madison
Pennington,al,choctaw
Plato,mn,mcleod
Riverside,wa,okanogan
Salley,sc,aiken
Savannah,oh,ashland
Sigel,il,shelby
South Solon,oh,madison
Trimble,oh,athens
Arthur,nd,cass
Conesville,oh,coshocton
Donalds,sc,abbeville
Ellis Grove,il,randolph
Randolph,nh,coos
Shidler,ok,osage
Vernon Center,mn,blue earth
Wharton,oh,wyandot
Ambrose,ga,coffee
Bunn,nc,franklin
Calypso,nc,duplin
Creighton,mo,cass
Dustin,ok,hughes
Lake View,ar,phillips
Orient,il,franklin
Rock Springs,wi,sauk
Sharpsburg,ga,coweta
Tupelo,ok,coal
Vicco,ky,perry
Vicco,ky,knott
Berrysburg,pa,dauphin
Clarence,la,natchitoches
Irondale,oh,jefferson
Leasburg,mo,crawford
Mansfield,wa,douglas
Meshoppen,pa,wyoming
New Home,tx,lynn
Rose City,tx,orange
Swanville,mn,morrison
Swanville,mn,todd
Thomaston,al,marengo
Townville,pa,crawford
Trenton,ky,todd
Waldo,oh,marion
Wheeler,wi,dunn
Bellflower,mo,montgomery
Grays Prairie,tx,kaufman
Hume,il,edgar
Kaw City,ok,kay
Kawela Bay,hi,honolulu
Minburn,ia,dallas
Portland,ar,ashley
Ramer,tn,mcnairy
Rose Hill Acres,tx,hardin
Sand City,ca,monterey
Snydertown,pa,northumberland
Vina,al,franklin
West Harrison,in,dearborn
Winter,wi,sawyer
Dexter,mn,mower
Falcon,nc,cumberland
Falcon,nc,sampson
Greenwood,il,mchenry
Hunters Hollow,ky,bullitt
Iron Gate,va,alleghany
Meadow Bridge,wv,fayette
South Haven,ks,sumner
Stovall,nc,granville
Bicknell,ut,wayne
Cameron,ok,le flore
Flat Rock,il,crawford
Mason,il,effingham
Sanborn,mn,redwood
St Thomas,nd,pembina
Adelphi,oh,ross
Blanca,co,costilla
Brooker,fl,bradford
Grainfield,ks,gove
McClusky,nd,sheridan
Montgomery,mi,hillsdale
Mystic,ia,appanoose
Nelson,wi,buffalo
Peterson,ia,clay
St John,nd,rolette
St Peter,il,fayette
Bloomburg,tx,cass
Callisburg,tx,cooke
Carlisle,sc,union
Freeport,oh,harrison
Gagetown,mi,tuscola
Gallatin,tx,cherokee
Hartland,mn,freeborn
Mud Lake,id,jefferson
Seatonville,il,bureau
Shiloh,al,dekalb
Stickney,sd,aurora
Bowler,wi,shawano
Clearwater,ne,antelope
Danbury,ia,woodbury
Friesland,wi,columbia
Hanaford,il,franklin
Meadow,ut,millard
Mountain Park,ok,kiowa
Neeses,sc,orangeburg
Phillips,ne,hamilton
Sadieville,ky,scott
Silver Creek,ne,merrick
Alexander,nd,mckenzie
Alto Pass,il,union
Beaverdam,oh,allen
Bentonia,ms,yazoo
Cook,ne,johnson
Corsica,pa,jefferson
Cove,ar,polk
Davenport,ne,thayer
Irwin,ia,shelby
Maynard,mn,chippewa
Mentone,al,dekalb
New Point,in,decatur
Sawyer,nd,ward
Tira,tx,hopkins
Warren City,tx,gregg
Warren City,tx,upshur
Alma,il,marion
Almira,wa,lincoln
Enola,ar,faulkner
Lynchburg,sc,lee
Malden,il,bureau
Neelyville,mo,butler
Purcell,mo,jasper
Vandalia,mi,cass
Wallace,ne,lincoln
Amboy,in,miami
Beaux Arts Village,wa,king
Coalton,il,montgomery
Cumberland,oh,guernsey
Eldorado,ok,jackson
Fanshawe,ok,latimer
Fanshawe,ok,le flore
Fayetteville,oh,brown
Fort Supply,ok,woodward
Hartsville,in,bartholomew
Hope,ks,dickinson
Kermit,wv,mingo
Mize,ms,smith
Sportsmen Acres,ok,mayes
Turkey,tx,hall
Twin Groves,ar,faulkner
Veblen,sd,marshall
Barton Hills,mi,washtenaw
Broadlands,il,champaign
Campton,ky,wolfe
Casnovia,mi,muskegon
Casnovia,mi,kent
Gaastra,mi,iron
La Crosse,fl,alachua
Manns Choice,pa,bedford
Maytown,al,jefferson
Westwood,mo,st. louis
Bethune,sc,kershaw
Eagle Nest,nm,colfax
Harrisburg,oh,pickaway
Harrisburg,oh,franklin
Leakey,tx,real
Olney Springs,co,crowley
Tunnelhill,pa,cambria
Tunnelhill,pa,blair
Baldwin,il,randolph
Burlington,wy,big horn
Centerport,pa,berks
Higgston,ga,montgomery
Laporte,pa,sullivan
Mitchell Heights,wv,logan
Pattonsburg,mo,daviess
Perry,il,pike
Ridgeway,oh,hardin
Ridgeway,oh,logan
Sibley,mo,jackson
Beulah,mi,benzie
Cumberland Gap,tn,claiborne
Eubank,ky,pulaski
Eubank,ky,lincoln
Eureka,tx,navarro
Floyd,ia,floyd
Gridley,ks,coffey
Lee,il,dekalb
Lee,il,lee
McCausland,ia,scott
McLain,ms,greene
Orchard,tx,fort bend
Ruma,il,randolph
Seven Devils,nc,watauga
Seven Devils,nc,avery
Belleville,ar,yell
Easton,il,mason
Endicott,wa,whitman
Fargo,ok,ellis
Fisk,mo,butler
Fort Atkinson,ia,winneshiek
Glendale,ut,kane
Hillrose,co,morgan
Iron City,ga,seminole
Ivor,va,southampton
Koyuk,ak,nome
Lodgepole,ne,cheyenne
Nickerson,ne,dodge
Rentz,ga,laurens
Rocky Ridge,oh,ottawa
St Martin,mn,stearns
Uplands Park,mo,st. louis
Agra,ok,lincoln
Clayton,mi,lenawee
County Line,al,blount
County Line,al,jefferson
Hop Bottom,pa,susquehanna
Hudson,sd,lincoln
Iola,tx,grimes
Kenney,il,de witt
Lawn,tx,taylor
Madison,ny,madison
Mount Clare,il,macoupin
Sidon,ms,leflore
Wakita,ok,grant
Waverly,ky,union
Armington,il,tazewell
Canton,mn,fillmore
Grand Beach,mi,berrien
Granville,ia,sioux
Green Camp,oh,marion
Hiltonia,ga,screven
Hunker,pa,westmoreland
Kampsville,il,calhoun
Maalaea,hi,maui
Nazareth,tx,castro
New Canada,me,aroostook
Patterson,ar,woodruff
Polk,oh,ashland
Stratton,ne,hitchcock
Waco,nc,cleveland
Wardell,mo,pemiscot
Belle Rive,il,jefferson
Calvin,ok,hughes
Campbell Hill,il,jackson
Darrouzett,tx,lipscomb
De Soto,wi,vernon
De Soto,wi,crawford
Fabius,ny,onondaga
Flemington,wv,taylor
Hulett,wy,crook
Johnson,ne,nemaha
Lowell,wi,dodge
Meeteetse,wy,park
New Richmond,in,montgomery
New Ross,in,montgomery
Pinehurst,ga,dooly
Saddlebrooke,mo,christian
Saddlebrooke,mo,taney
Saltillo,pa,huntingdon
St Mary,mo,ste. genevieve
Turon,ks,reno
Wolverine,mi,cheboygan
Brownsboro Village,ky,jefferson
Gilbertsville,ny,otsego
Hollandale,mn,freeborn
Ludlow,il,champaign
Manila,ut,daggett
Port Jefferson,oh,shelby
Ransom,il,lasalle
Tetonia,id,teton
West Okoboji,ia,dickinson
Buckman,mn,morrison
Eau Claire,pa,butler
Emery,ut,emery
Kellnersville,wi,manitowoc
Midland,oh,clinton
Ruby,sc,chesterfield
Trinidad,ca,humboldt
Williams,ia,hamilton
Beaverville,il,iroquois
Bemus Point,ny,chautauqua
Crowder,ok,pittsburg
Cuba,al,sumter
Dummer,nh,coos
Gillsville,ga,banks
Gillsville,ga,hall
Hamilton,nc,martin
Hollandale,wi,iowa
Michiana Shores,in,laporte
Murdock,mn,swift
Nightmute,ak,bethel
Osgood,oh,darke
Russellville,in,putnam
Snow Lake Shores,ms,benton
Aquilla,oh,geauga
Arpin,wi,wood
Biggers,ar,randolph
Boone,co,pueblo
Cape May Point,nj,cape may
Casar,nc,cleveland
Claremont,va,surry
Creekside,ky,jefferson
Cumberland City,tn,stewart
Cyrus,mn,pope
Diggins,mo,webster
Fertile,ia,worth
Fillmore,il,montgomery
Fredonia (Biscoe),ar,prairie
Fredonia,ar,prairie
Grady,ar,lincoln
Iredell,tx,bosque
Laclede,mo,linn
Lincoln,mi,alcona
Long Pine,ne,brown
Seminary,ms,covington
Woodland,ga,talbot
Arcola,ms,washington
Artesia,ms,lowndes
Bronson,ks,bourbon
Forest,la,west carroll
Huslia,ak,yukon-koyukuk
Kelley,ia,story
Middle River,mn,marshall
Rushville,oh,fairfield
Tullos,la,winn
Tullos,la,la salle
Ceylon,mn,martin
Deer Park,md,garrett
Dutton,mt,teton
Forest Hills,nc,jackson
Fulton,in,fulton
Goose Creek,ky,jefferson
Hyden,ky,leslie
Ney,oh,defiance
Norman,ar,montgomery
Woodburn,ky,warren
Alberta,va,brunswick
Bison,sd,perkins
Bode,ia,humboldt
Boydton,va,mecklenburg
Delphos,ks,ottawa
Fayetteville,il,st. clair
Mingo,ia,jasper
Natoma,ks,osborne
Oakdale,wi,monroe
Parker,id,fremont
Romeo,co,conejos
Avant,ok,osage
Boligee,al,greene
Bowbells,nd,burke
Caryville,fl,washington
Cedar Hill,tn,robertson
Cedar Rock,nc,caldwell
Enon Valley,pa,lawrence
Granville,vt,addison
Grubbs,ar,jackson
Lamont,ok,grant
Loganville,wi,sauk
Luana,ia,clayton
McGrath,ak,yukon-koyukuk
Millport,ny,chemung
Nashua,mt,valley
Ocean Breeze,fl,martin
Rosser,tx,kaufman
Scotia,ne,greeley
Wellsville,pa,york
Biggsville,il,henderson
Chancellor,sd,turner
Clifford,mi,lapeer
Dennysville,me,washington
Downing,mo,schuyler
Eastville,va,northampton
Ewing,il,franklin
Hedgesville,wv,berkeley
Keysville,ga,burke
Kitzmiller,md,garrett
Loraine,il,adams
Saginaw,mo,newton
Stoystown,pa,somerset
Willisburg,ky,washington
Bancroft,id,caribou
Druid Hills,ky,jefferson
Hamilton,wa,skagit
Laketown,ut,rich
Oakley,mi,saginaw
Daisytown,pa,cambria
Errol,nh,coos
Manlius,il,bureau
Burton,tx,washington
Centertown,tn,warren
LaCrosse,wa,whitman
Mannsville,ny,jefferson
Northport,wa,stevens
Persia,ia,harrison
Sheldahl,ia,story
Sheldahl,ia,polk
Sheldahl,ia,boone
Wallaceton,pa,clearfield
Alma,co,park
Atalissa,ia,muscatine
Atkinson,nc,pender
Branch,ar,franklin
Burbank,oh,wayne
Cuyuna,mn,crow wing
Kane,il,greene
Lester,ia,lyon
Lyon,ms,coahoma
Monroe,ne,platte
North Hodge,la,jackson
Otis,ks,rush
Roque Bluffs,me,washington
Tunnelton,wv,preston
Unadilla,ne,otoe
Waco,ne,york
Winkelman,az,gila
Winkelman,az,pinal
Bunker,mo,reynolds
Bunker,mo,dent
Dakota,mn,winona
Finlayson,mn,pine
Gunnison,ms,bolivar
Rhine,ga,dodge
Salix,ia,woodbury
Trent,tx,taylor
Bronson,ia,woodbury
Clarksville,nh,coos
Courtland,ks,republic
Dodson,la,winn
East Lynne,mo,cass
Gordon,al,houston
Hackensack,mn,cass
Palisade,ne,hayes
Palisade,ne,hitchcock
Spring Mill,ky,jefferson
Caswell,me,aroostook
Colt,ar,st. francis
Constableville,ny,lewis
Cove Neck,ny,nassau
Dixie Inn,la,webster
Dresden,ny,yates
Eakly,ok,caddo
Emerson,ar,columbia
McEwensville,pa,northumberland
Mill Creek,ok,johnston
Mitchellville,ar,desha
Mooresboro,nc,cleveland
Port Hope,mi,huron
Reserve,nm,catron
Rock City,il,stephenson
Royal,il,champaign
Springfield,me,penobscot
Uniontown,ks,bourbon
Curtiss,wi,clark
Drake,nd,mchenry
Easton,nh,grafton
Iroquois,sd,kingsbury
Iroquois,sd,beadle
Le Raysville,pa,bradford
LeRaysville,pa,bradford
Lynnville,tn,giles
Pillow,pa,dauphin
Bear Creek Village,pa,luzerne
Belview,mn,redwood
Brewster,ks,thomas
Chilhowee,mo,johnson
Granada,mn,martin
Haworth,ok,mccurtain
Kimballton,ia,audubon
Kistler,pa,mifflin
Liscomb,ia,marshall
Northmoor,mo,platte
Prague,ne,saunders
Sylvan Grove,ks,lincoln
Cincinnati,ia,appanoose
Kingston,mo,caldwell
Newington,ga,screven
Nichols,wi,outagamie
North Miami,ok,ottawa
Wallsburg,ut,wasatch
Argyle,ny,washington
Beauregard,ms,copiah
Bellevue,tx,clay
Blue Eye,mo,stone
Chauncey,ga,dodge
Coupland,tx,williamson
East Cape Girardeau,il,alexander
Garland,tn,tipton
Hendrum,mn,norman
Leavenworth,in,crawford
Norway,sc,orangeburg
Prattsville,ar,grant
Randlett,ok,cotton
Virgil,il,kane
Blevins,ar,hempstead
Bristol,sd,day
Chambers,ne,holt
Creekside,pa,indiana
Delight,ar,pike
Joseph,ut,sevier
Kempton,in,tipton
Kendrick,id,latah
Longton,ks,elk
McLemoresville,tn,carroll
Quenemo,ks,osage
Rico,co,dolores
Sibley,il,ford
Skyline,mn,blue earth
Summit,sd,roberts
Taloga,ok,dewey
Carytown,mo,jasper
Cleo Springs,ok,major
Lake Angelus,mi,oakland
Meadow Grove,ne,madison
Meridian,ny,cayuga
Poynor,tx,henderson
Sasser,ga,terrell
Wilton,ar,little river
Woodstock,oh,champaign
Betterton,md,kent
Butte,ne,boyd
Carolina,al,covington
