City,State,County
Martinsburg,MO,audrain
New Albany,PA,bradford
Shirley,ME,piscataquis
Annapolis,MO,iron
Berry,KY,harrison
Cold Brook,NY,herkimer
Deloit,IA,crawford
Dubberly,LA,webster
Fargo,GA,clinch
Fulton,OH,morrow
Hills and Dales,OH,stark
Low Moor,IA,clinton
New Ashford,MA,berkshire
Paisley,OR,lake
Salladasburg,PA,lycoming
Snelling,SC,barnwell
Stockholm,ME,aroostook
Weston,NE,saunders
Albright,WV,preston
Coffee City,TX,henderson
Darlington,PA,beaver
Deep River,IA,poweshiek
Deer Park,WI,st. croix
Donnelly,ID,valley
Leland,IA,winnebago
Little Mountain,SC,newberry
Martelle,IA,jones
McCook,IL,cook
Old Monroe,MO,lincoln
Pisgah,IA,harrison
Quimby,IA,cherokee
Teller,AK,nome
Amherst,ME,hancock
Belcher,LA,caddo
Crystal,ME,aroostook
Goodrich,TX,polk
Leonard,ND,cass
Morristown,OH,belmont
Princeton,KS,franklin
Rochester,TX,haskell
Sandy Creek,NC,brunswick
Shirley,AR,van buren
Streetman,TX,navarro
Streetman,TX,freestone
Woodland,IL,iroquois
Bellmont,IL,wabash
Brookville,KS,saline
Diller,NE,jefferson
East Side,PA,carbon
Herman,NE,washington
Hoople,ND,walsh
Kaycee,WY,johnson
Kremlin,OK,garfield
Riverdale,NE,buffalo
Salt Lick,KY,bath
Ursina,PA,somerset
Fayetteville,TX,fayette
Foster,OK,garvin
Grand View on Hudson,NY,rockland
Iliff,CO,logan
Lake Lillian,MN,kandiyohi
Lancaster,KS,atchison
Markleysburg,PA,fayette
Rives,TN,obion
Tanana,AK,yukon-koyukuk
Ten Sleep,WY,washakie
Vandemere,NC,pamlico
Walkerville,MI,oceana
Bath,NC,beaufort
Broeck Pointe,KY,jefferson
Browntown,WI,green
Catawba,OH,clark
Clarksdale,MO,dekalb
Deferiet,NY,jefferson
Defiance,IA,shelby
Dell City,TX,hudspeth
Fayette,UT,sanpete
Frohna,MO,perry
Glenwood,IN,fayette
Glenwood,IN,rush
Gordon,OH,darke
Gordonville,AL,lowndes
Imbler,OR,union
Kingsville,MO,johnson
Little Meadows,PA,susquehanna
Luxemburg,IA,dubuque
Medicine Bow,WY,carbon
Red Rock,OK,noble
Riverton,IA,fremont
Ross,TX,mclennan
Scranton,AR,logan
Silver City,IA,mills
Skidmore,MO,nodaway
The Plains,VA,fauquier
Weston,ME,aroostook
Abercrombie,ND,richland
Buckingham,IL,kankakee
Cameron,NC,moore
Carmine,TX,fayette
Clinchco,VA,dickenson
Francis,OK,pontotoc
Hosston,LA,caddo
Koosharem,UT,sevier
Lockridge,IA,jefferson
Medicine Lake,MT,sheridan
Milligan,NE,fillmore
Potter,WI,calumet
Richland Springs,TX,san saba
Aniwa,WI,shawano
Armstrong,MO,howard
Clifton,VA,fairfax
Climax,MN,polk
Dinosaur,CO,moffat
Echo,MN,yellow medicine
Edmondson,AR,crittenden
Forest City,MO,holt
Gentryville,IN,spencer
Gilby,ND,grand forks
Halbur,IA,carroll
Hanley Falls,MN,yellow medicine
Hillcrest Heights,FL,polk
Hollansburg,OH,darke
Hollister,ID,twin falls
Keachi,LA,de soto
Kellerton,IA,ringgold
Montrose,AR,ashley
Parmele,NC,martin
Beulah,MS,bolivar
Calvin,LA,winn
Creola,LA,grant
Crosby,MS,wilkinson
Crosby,MS,amite
Keswick,IA,keokuk
Madrid,NE,perkins
Oak Ridge,TX,cooke
Pottawattamie Park,IN,laporte
Rockland,ID,power
Scott,OH,paulding
Scott,OH,van wert
Applegate,MI,sanilac
Bethany,PA,wayne
Bush,IL,williamson
Cary,MS,sharkey
Chaseburg,WI,vernon
Davidson,OK,tillman
Egan,SD,moody
Halliday,ND,dunn
Lane,KS,franklin
Lostine,OR,wallowa
Parker,KS,linn
Uehling,NE,dodge
Unionville Center,OH,union
Bluff,UT,san juan
Cleghorn,IA,cherokee
Cromwell,MN,carlton
Fairview,KS,brown
Gary,SD,deuel
Glenmont,OH,holmes
Granville,ND,mchenry
Howell,UT,box elder
Keystone,SD,pennington
Letona,AR,white
Manor Creek,KY,jefferson
Pilger,NE,stanton
Smithland,KY,livingston
Altamont,UT,duchesne
Bethel,DE,sussex
Bryant,IN,jay
Elmer City,WA,okanogan
Fort Peck,MT,valley
Goose Lake,IA,clinton
Harrison,NE,sioux
Havana,AR,yell
Nulato,AK,yukon-koyukuk
Oslo,MN,marshall
West Haven,VT,rutland
White Plains,GA,greene
Yorkana,PA,york
Amazonia,MO,andrew
Cromwell,OK,seminole
Lansford,ND,bottineau
Lexington,OR,morrow
Pease,MN,mille lacs
Richview,IL,washington
Riley,IN,vigo
Springview,NE,keya paha
Ste Marie,IL,jasper
Trenton,NC,jones
Allagash,ME,aroostook
Andersonville,GA,sumter
Athens,LA,claiborne
Cheraw,CO,otero
Ebro,FL,washington
Glendo,WY,platte
Jamestown,KS,cloud
La Motte,IA,jackson
Malone,TX,hill
Mantee,MS,webster
Oak Ridge,MO,cape girardeau
Paint Rock,TX,concho
Prompton,PA,wayne
Summerfield,OH,noble
Wingate,IN,montgomery
Briarcliff,AR,baxter
Brookside,CO,fremont
Corunna,IN,dekalb
Geneseo,KS,rice
Goldsmith,TX,ector
Harvey,IA,marion
Heath,AL,covington
Lockbourne,OH,franklin
Lockbourne,OH,pickaway
Malinta,OH,henry
Marquette,NE,hamilton
Napoleon,IN,ripley
New Harmony,UT,washington
New Providence,IA,hardin
Schlater,MS,leflore
Sparta,KY,gallatin
Staplehurst,NE,seward
Vernon,IN,jennings
Yorkville,TN,gibson
Bluejacket,OK,craig
Brashear,MO,adair
Eutawville,SC,orangeburg
Fruithurst,AL,cleburne
Gumbranch,GA,liberty
Kangley,IL,lasalle
Panama,IA,shelby
Panama,NE,lancaster
Repton,AL,conecuh
Seagrove,NC,randolph
Seldovia,AK,kenai peninsula
Vergennes,IL,jackson
Wahkon,MN,mille lacs
Albion,ID,cassia
Aneta,ND,nelson
Burns,KS,marion
Downing,WI,dunn
Dune Acres,IN,porter
East Laurinburg,NC,scotland
Gladstone,IL,henderson
Goldston,NC,chatham
Liberty,PA,tioga
Long Island,ME,cumberland
New Effington,SD,roberts
Nichols,SC,marion
Oakford,IL,menard
Peterson,MN,fillmore
Renwick,IA,humboldt
Richville,NY,st. lawrence
Springdale,WA,stevens
Alvin,IL,vermilion
Avalon,GA,stephens
Bagley,IA,guthrie
Black Oak,AR,craighead
Blencoe,IA,monona
Buckland,OH,auglaize
De Kalb,MO,buchanan
Harrison,ID,kootenai
Melrose,OH,paulding
Pukwana,SD,brule
Table Rock,NE,pawnee
Campbell Station,AR,jackson
Delta,LA,madison
Eckley,CO,yuma
Empire,OH,jefferson
Genoa,WI,vernon
Highland,OH,highland
Hillsboro,WV,pocahontas
Latexo,TX,houston
Navarro,TX,navarro
New Alexandria,OH,jefferson
Paxville,SC,clarendon
Perrytown,AR,hempstead
Phenix,VA,charlotte
Weyerhaeuser,WI,rusk
Cabery,IL,ford
Cabery,IL,kankakee
Durbin,WV,pocahontas
Mineral Point,MO,washington
Northfork,WV,mcdowell
Ostrander,MN,fillmore
Portersville,PA,butler
Roopville,GA,carroll
Saratoga,IN,randolph
Torrey,UT,wayne
Anamoose,ND,mchenry
Castor,LA,bienville
Cushing,IA,woodbury
Detroit,AL,lamar
Fostoria,IA,clay
Hull,GA,madison
Lake Tekakwitha,MO,jefferson
Marathon,IA,buena vista
Medford,ME,piscataquis
Newry,PA,blair
Pavillion,WY,fremont
Pickstown,SD,charles mix
Taylor,ND,stark
Troutville,PA,clearfield
Wellman,TX,terry
Zaleski,OH,vinton
Baltimore,VT,windsor
Blain,PA,perry
Chelsea,IA,tama
Coahoma,MS,coahoma
Dwight,NE,butler
East Hope,ID,bonner
East Thermopolis,WY,hot springs
Exeland,WI,sawyer
Houston Lake,MO,platte
Kappa,IL,woodford
Ladora,IA,iowa
Neosho Rapids,KS,lyon
Pemberton,MN,blue earth
Pierson,MI,montcalm
Port William,OH,clinton
Steward,IL,lee
Wade,ME,aroostook
Waucoma,IA,fayette
Wellington,ME,piscataquis
Winston,MO,daviess
Alta,UT,salt lake
Burdett,KS,pawnee
Cave In Rock,IL,hardin
Ewing,KY,fleming
Henderson,WV,mason
Hendricks,WV,tucker
Hickory Ridge,AR,cross
Neck City,MO,jasper
New Hampton,MO,harrison
Schell City,MO,vernon
Sweet Water,AL,marengo
Tehuacana,TX,limestone
Valley Hi,OH,logan
Wixon Valley,TX,brazos
Alta Vista,IA,chickasaw
Ambia,IN,benton
Bigelow,MN,nobles
Boulder,UT,garfield
Dunn Center,ND,dunn
Easton,MO,buchanan
Fidelity,MO,jasper
Gary,MN,norman
Hays,TX,hays
Indianola,IL,vermilion
Mead,OK,bryan
Midland,AR,sebastian
Watts,OK,adair
Western,NE,saline
Ardencroft,DE,new castle
Corinth,KY,scott
Corinth,KY,grant
Dadeville,MO,dade
Elbing,KS,butler
Fenton,LA,jefferson davis
Gilman,MN,benton
Grandin,MO,carter
Ionia,IA,chickasaw
Lerna,IL,coles
Moran,TX,shackelford
Oil Trough,AR,independence
Rockville,UT,washington
Ruthton,MN,pipestone
West Leipsic,OH,putnam
Akron,AL,hale
Forsan,TX,howard
Mount Cory,OH,hancock
North Cleveland,TX,liberty
Potsdam,OH,miami
Rushville,MO,buchanan
Soper,OK,choctaw
Standard,IL,putnam
Storden,MN,cottonwood
Swan Valley,ID,bonneville
Troy Grove,IL,lasalle
Union Center,WI,juneau
Villard,MN,pope
Blackburn,MO,lafayette
Blackburn,MO,saline
Cantril,IA,van buren
Chester,NE,thayer
Currie,MN,murray
Dedham,IA,carroll
Dexter,KS,cowley
Furman,SC,hampton
Gratiot,WI,lafayette
Greencastle,MO,sullivan
Hayes Center,NE,hayes
Loch Arbour,NJ,monmouth
Maxwell,NM,colfax
North Star,OH,darke
Pollock,SD,campbell
Raiford,FL,union
Stonefort,IL,williamson
Stonefort,IL,saline
Vinton,OH,gallia
Wolbach,NE,greeley
Avera,GA,jefferson
Chapman,PA,northampton
Dennison,MN,rice
Dennison,MN,goodhue
Fulton,AL,clarke
Handley,WV,kanawha
Hazelton,ND,emmons
Indian Beach,NC,carteret
Mingus,TX,palo pinto
Northrop,MN,martin
Old Washington,OH,guernsey
Riverdale,ND,mclean
Ryegate,MT,golden valley
Silver City,MS,humphreys
Arthur,IA,ida
Carthage,AR,dallas
Disney,OK,mayes
Forest City,IL,mason
Fredonia,IA,louisa
Hardinsburg,IN,washington
Martinsburg,OH,knox
Meservey,IA,cerro gordo
New Athens,OH,harrison
New Columbus,PA,luzerne
Quinwood,WV,greenbrier
Shamrock Lakes,IN,blackford
Sherrodsville,OH,carroll
Spickard,MO,grundy
St Thomas,MO,cole
Utica,MO,livingston
Vernon,CA,los angeles
Vredenburgh,AL,monroe
Waterloo,OR,linn
Black,AL,geneva
Crossgate,KY,jefferson
Donnelly,MN,stevens
Dover,KY,mason
Ellenboro,WV,ritchie
Grenora,ND,williams
Henrieville,UT,garfield
Landisburg,PA,perry
Losantville,IN,randolph
Oldtown,ID,bonner
Paton,IA,greene
Plaucheville,LA,avoyelles
Reeves,LA,allen
Woodland,AL,randolph
Zap,ND,mercer
Alderson,OK,pittsburg
Bailey,TX,fannin
Barry,TX,navarro
Elizabethtown,IL,hardin
Hoytville,OH,wood
Laurel,IA,marshall
Litchfield,NE,sherman
Magness,AR,independence
Opdyke West,TX,hockley
Plattville,IL,kendall
Rippey,IA,greene
Roxbury,NH,cheshire
Union Dale,PA,susquehanna
Wheeling,MO,livingston
Bates City,MO,lafayette
Blue Mound,KS,linn
Browning,MO,linn
Browning,MO,sullivan
Coulter,IA,franklin
Dickens,TX,dickens
Gresham,NE,york
Humnoke,AR,lonoke
North Robinson,OH,crawford
Orchard Hill,GA,spalding
Roswell,OH,tuscarawas
South Salem,OH,ross
Tiro,OH,crawford
Virginia City,MT,madison
Walton,KS,harvey
Woodson,TX,throckmorton
Wyatt,MO,mississippi
Amsterdam,MO,bates
Gays,IL,moultrie
Hambleton,WV,tucker
Maquon,IL,knox
Mentor,KY,campbell
Morrill,KS,brown
New Leipzig,ND,grant
Olsburg,KS,pottawatomie
Pleasant Dale,NE,seward
Slaughter Beach,DE,sussex
St Francis,AR,clay
Bloomfield,VT,essex
Brinson,GA,decatur
Buffalo,KS,wilson
Colerain,NC,bertie
Cypress,IL,johnson
Dwight,KS,morris
Flasher,ND,morton
Glen Ridge,FL,palm beach
Grand Cane,LA,de soto
Greeley,IA,delaware
Ida,LA,caddo
Jacob City,FL,jackson
Missouri City,MO,clay
Newtown,IN,fountain
Nunam Iqua,AK,kusilvak
Parrottsville,TN,cocke
Prescott,MI,ogemaw
Roaring Springs,TX,motley
Sugar Bush Knolls,OH,portage
Tappen,ND,kidder
Beardsley,MN,big stone
Flensburg,MN,morrison
Fountain Run,KY,monroe
Frost,MN,faribault
Grafton,IA,worth
Lakeline,OH,lake
Linn Creek,MO,camden
Malden,WA,whitman
Marcus,WA,stevens
Old Harbor,AK,kodiak island
Palmer,IL,christian
Twilight,PA,washington
Wynot,NE,cedar
Castleford,ID,twin falls
Dalton,MN,otter tail
Dyer Brook,ME,aroostook
Evergreen,LA,avoyelles
Florida,OH,henry
Frederick,SD,brown
Gratiot,OH,muskingum
Gratiot,OH,licking
Kenton,DE,kent
Millerton,OK,mccurtain
Mount Hope,WI,grant
Olar,SC,bamberg
Sylvania,PA,bradford
Sylvia,KS,reno
Thawville,IL,iroquois
Wynnedale,IN,marion
Eureka,NC,wayne
Lucan,MN,redwood
Milton,IL,pike
Orrstown,PA,franklin
Sammons Point,IL,kankakee
Seaton,IL,mercer
Stonewall,NC,pamlico
Wellersburg,PA,somerset
Wyaconda,MO,clark
Altona,IN,dekalb
Ashville,PA,cambria
Bosworth,MO,carroll
Center Point,IN,clay
Clutier,IA,tama
Creston,WA,lincoln
Curran,IL,sangamon
Dillsboro,NC,jackson
Easton,KS,leavenworth
Elrosa,MN,stearns
Heflin,LA,webster
Higginsport,OH,brown
Jacksonville,VT,windham
Peetz,CO,logan
Tennyson,IN,warrick
Turkey,NC,sampson
Alpena,SD,jerauld
Bulpitt,IL,christian
Corning,KS,nemaha
Damascus,GA,early
Dupont,OH,putnam
Elk Garden,WV,mineral
Emerald Beach,MO,barry
Glenfield,PA,allegheny
Junction,UT,piute
Lima,MT,beaverhead
McCord Bend,MO,stone
Mulhall,OK,logan
Mulhall,OK,payne
Pine Village,IN,warren
Rutledge,MN,pine
Shaktoolik,AK,nome
Upper Kalskag,AK,bethel
Venango,PA,crawford
White City,IL,macoupin
Widener,AR,st. francis
Woodlawn,KY,campbell
Aleknagik,AK,dillingham
Bakerhill,AL,barbour
Bishop Hills,TX,potter
Blythedale,MO,harrison
Cool,TX,parker
Douglassville,TX,cass
Gainesville,NY,wyoming
Garner,AR,white
Goldsboro,MD,caroline
Helena,OH,sandusky
Maidstone,VT,essex
Menominee,IL,jo daviess
Napoleon,MO,lafayette
Nebo,KY,hopkins
Orr,MN,st. louis
Plaza,ND,mountrail
Pulaski,GA,candler
Rock River,WY,albany
Tulare,SD,spink
Washtucna,WA,adams
Bardolph,IL,mcdonough
Baskin,LA,franklin
Bluffton,MN,otter tail
Bruce,SD,brookings
Ellenton,GA,colquitt
Fleischmanns,NY,delaware
Fontana,KS,miami
Garland,NE,seward
Grayling,AK,yukon-koyukuk
Harrell,AR,calhoun
Henning,IL,vermilion
Layton,FL,monroe
Marshall,OK,logan
Montrose,IL,effingham
Montrose,IL,cumberland
Mount Tabor,VT,rutland
Oliver,GA,screven
Paxico,KS,wabaunsee
Samburg,TN,obion
Sobieski,MN,morrison
Spring Lake,IN,hancock
Blodgett,MO,scott
Carl,GA,barrow
Central Pacolet,SC,spartanburg
Davy,WV,mcdowell
Excelsior Estates,MO,ray
Excelsior Estates,MO,clay
Kipton,OH,lorain
North Bay,WI,racine
Omaha,IL,gallatin
Owaneco,IL,christian
Partridge,KS,reno
Rembrandt,IA,buena vista
Rio,IL,knox
Stony Creek,VA,sussex
Stoutland,MO,laclede
Stoutland,MO,camden
Wadena,IA,fayette
Washta,IA,cherokee
Wilson,WI,st. croix
Agra,KS,phillips
Butler,OK,custer
Georgetown,PA,beaver
Joice,IA,worth
Mayview,MO,lafayette
Merom,IN,sullivan
Merrill,ME,aroostook
Noma,FL,holmes
Ogema,MN,becker
Palco,KS,rooks
Rebecca,GA,turner
Stannard,VT,caledonia
Surry,VA,surry
Thebes,IL,alexander
Thedford,NE,thomas
Verona,IL,grundy
Yellow Bluff,AL,wilcox
Bradshaw,WV,mcdowell
Buncombe,IL,johnson
Creswell,NC,washington
Fordville,ND,walsh
Geraldine,MT,chouteau
Horn Hill,AL,covington
Jackson,NE,dakota
Keo,AR,lonoke
Lenora,KS,norton
Lexa,AR,phillips
Mackville,KY,washington
Morgan City,MS,leflore
Pachuta,MS,clarke
Prescott,KS,linn
Rockdale,WI,dane
Sandy Point,TX,brazoria
Silver Plume,CO,clear creek
South Frydek,TX,austin
St Charles,AR,arkansas
Sturgis,MS,oktibbeha
Alvord,IA,lyon
Coffee Springs,AL,geneva
Edwardsville,AL,cleburne
Fort Laramie,WY,goshen
Glenview Manor,KY,jefferson
Hanlontown,IA,worth
Larkspur,CO,douglas
McIntosh,AL,washington
Mekoryuk,AK,bethel
Mineral,IL,bureau
Nisland,SD,butte
Rye,CO,pueblo
Spring Branch,TX,comal
Toronto,KS,woodson
Trent,SD,moody
Wellington,IL,iroquois
Wilmore,PA,cambria
Woolsey,GA,fayette
Bladen,NE,webster
Cairo,MO,randolph
Chatfield,OH,crawford
Clifford,IN,bartholomew
Denton,MT,fergus
Hardesty,OK,texas
Madison,VA,madison
Monetta,SC,aiken
Monetta,SC,saluda
Parral,OH,tuscarawas
Severy,KS,greenwood
Beatrice,AL,monroe
East Hodge,LA,jackson
Edgefield,LA,red river
Elgin,PA,erie
Frederika,IA,bremer
Hanging Rock,OH,lawrence
Lewisville,MN,watonwan
Long Point,IL,livingston
Lula,MS,coahoma
Masardis,ME,aroostook
Newtonia,MO,newton
Santa Claus,GA,toombs
Sumpter,OR,baker
Wilson Creek,WA,grant
Benedict,NE,york
Bushton,KS,rice
Cedar Hill Lakes,MO,jefferson
Clarksville,PA,greene
Clear Lake,IL,sangamon
Detroit,OR,marion
Ehrenfeld,PA,cambria
Ford,KS,ford
Kelford,NC,bertie
Lexington,GA,oglethorpe
Mission Woods,KS,johnson
Montour,IA,tama
Montrose,GA,laurens
Okabena,MN,jackson
Stinesville,IN,monroe
Sunny Side,GA,spalding
Vermilion,IL,edgar
Volga,IA,clayton
Wamsutter,WY,sweetwater
Arriba,CO,lincoln
Breedsville,MI,van buren
Craig,NE,burt
Dixon,IA,scott
Hallwood,VA,accomack
Lismore,MN,nobles
Minnesota City,MN,winona
Norwood,GA,warren
Rickardsville,IA,dubuque
South English,IA,keokuk
Washingtonville,PA,montour
Whitneyville,ME,washington
Allen,MI,hillsdale
Amherst,NE,buffalo
Barnard,MO,nodaway
Bayard,WV,grant
Belle Valley,OH,noble
Carls Corner,TX,hill
Daggett,MI,menominee
Emma,MO,lafayette
Emma,MO,saline
Holbrook,NE,furnas
McNary,LA,rapides
Nilwood,IL,macoupin
Ollie,IA,keokuk
Onslow,IA,jones
Patch Grove,WI,grant
Patriot,IN,switzerland
Reevesville,SC,dorchester
Roca,NE,lancaster
Rocheport,MO,boone
Waldorf,MN,waseca
Westbrook,TX,mitchell
Willard,NM,torrance
Woodville,ME,penobscot
Amador City,CA,amador
Culloden,GA,monroe
Denning,AR,franklin
Hancock,IA,pottawattamie
Linden,IA,dallas
Marklesburg,PA,huntingdon
Michiana,MI,berrien
Noble,LA,sabine
Oakville,IA,louisa
Stuckey,SC,williamsburg
Trenton,SC,edgefield
Bloomington,ID,bear lake
Breckenridge,OK,garfield
Decker,IN,knox
Doland,SD,spink
Dougherty,OK,murray
Edgar Springs,MO,phelps
Edinburg,ND,walsh
Eland,WI,shawano
Elizabeth,IN,harrison
Guide Rock,NE,webster
Hitterdal,MN,clay
Macy,IN,miami
Mellette,SD,spink
Melvin,IA,osceola
Minnewaukan,ND,benson
Moorhead,IA,monona
Nason,IL,jefferson
Oakdale,IL,washington
Reddick,IL,livingston
Reddick,IL,kankakee
Shanksville,PA,somerset
Stillwater,PA,columbia
Tallulah Falls,GA,habersham
Tallulah Falls,GA,rabun
Walker,MO,vernon
Ashton,NE,sherman
Conetoe,NC,edgecombe
Dundee,IA,delaware
Earl,NC,cleveland
Houstonia,MO,pettis
Jemez Springs,NM,sandoval
Makaha Valley,HI,honolulu
Marietta,MS,prentiss
Maxeys,GA,oglethorpe
Meno,OK,major
Oakland,KY,warren
Oakwood,MO,clay
Talmage,NE,otoe
Waiohinu,HI,hawaii
Beattie,KS,marshall
Curryville,MO,pike
Fisher,LA,sabine
Greenwald,MN,stearns
Jet,OK,alfalfa
Mullinville,KS,kiowa
Oconee,GA,washington
Ophir,CO,san miguel
Rexford,KS,thomas
Sanders,KY,carroll
Smyrna,NY,chenango
Turin,NY,lewis
Wessington,SD,hand
Wessington,SD,beadle
Benjamin,TX,knox
Gantt,AL,covington
Grand River,IA,decatur
Jewett,IL,cumberland
Koshkonong,MO,oregon
Lyman,UT,wayne
Magnolia,MN,rock
Makena,HI,maui
Montpelier,LA,st. helena
Newton Hamilton,PA,mifflin
Onaway,ID,latah
Port Royal,VA,caroline
Toronto,SD,deuel
Ulysses,NE,butler
Allentown,GA,wilkinson
Allentown,GA,laurens
Allentown,GA,twiggs
Allentown,GA,bleckley
Alsey,IL,scott
Atlantic Beach,SC,horry
Buffalo,ND,cass
Chula,MO,livingston
Copemish,MI,manistee
Froid,MT,roosevelt
Frontier,ND,cass
Garland,AR,miller
Gilead,ME,oxford
Jamaica,IA,guthrie
Kirbyville,MO,taney
Lineville,IA,wayne
Little Creek,DE,kent
San Jon,NM,quay
Union,NE,cass
Ashland,LA,natchitoches
Buckhead,GA,morgan
Dell,AR,mississippi
Garrison,MN,crow wing
Hazleton,IN,gibson
Helix,OR,umatilla
Holland,MO,pemiscot
Jackson Center,PA,mercer
Lake Ka ho,IL,macoupin
Lynch,NE,boyd
Moore,MT,fergus
Parnell,IA,iowa
Perry,SC,aiken
Rogers,OH,columbiana
Scotsdale,MO,jefferson
Sherwood,ND,renville
Siloam,GA,greene
Stanwood,MI,mecosta
Surrency,GA,appling
Trumbull,NE,adams
Trumbull,NE,clay
Zanesfield,OH,logan
Ames,OK,major
Anderson,TX,grimes
Asbury,MO,jasper
Camargo,OK,dewey
Chatham,MI,alger
Conconully,WA,okanogan
Hecla,SD,brown
Island Park,ID,fremont
Midvale,ID,washington
Mount Gretna,PA,lebanon
Pawnee Rock,KS,barton
Pollard,AR,clay
Roy,NM,harding
Staples,TX,guadalupe
Tipton,KS,mitchell
Walstonburg,NC,greene
Winona,KS,logan
Bassfield,MS,jefferson davis
Elba,NE,howard
Golden,MS,tishomingo
Homestead,MO,ray
Nash,OK,grant
New Paris,PA,bedford
OKean,AR,randolph
Olds,IA,henry
Queen Anne,MD,queen anne's
Queen Anne,MD,talbot
Rodessa,LA,caddo
Sidney,AR,sharp
Stuart,OK,hughes
Wardner,ID,shoshone
Westgate,IA,fayette
Bellerive Acres,MO,st. louis
Bienville,LA,bienville
Bovill,ID,latah
Campbellton,FL,jackson
Carroll,NE,wayne
Chesterville,OH,morrow
Ferryville,WI,crawford
Franklin,AR,izard
Golden Valley,ND,mercer
Holstein,NE,adams
Knox City,MO,knox
Kobuk,AK,northwest arctic
Oakdale,TN,morgan
Pleasantville,PA,bedford
Prescott,IA,adams
Sedgewickville,MO,bollinger
Severn,NC,northampton
Smithfield,IL,fulton
Stout,IA,grundy
Whiting,KS,jackson
Argyle,GA,clinch
Concord,AR,cleburne
Kingsbury,IN,laporte
Magnolia,IA,harrison
Mission Hill,SD,yankton
Munich,ND,cavalier
Page,ND,cass
Slaughters,KY,webster
Woodside,DE,kent
Birmingham,MO,clay
Centerview,MO,johnson
Danbury,NC,stokes
Denton,GA,jeff davis
Denton,NE,lancaster
Hardwick,MN,rock
Hopewell,PA,bedford
Kinderhook,IL,pike
Little York,IN,washington
McBride,MI,montcalm
Medon,TN,madison
Mount Sterling,WI,crawford
Oakwood Park,MO,clay
Powellsville,NC,bertie
Randolph,IA,fremont
Sherrill,IA,dubuque
South Shore,SD,codington
Windom,TX,fannin
Womelsdorf,WV,randolph
Barkeyville,PA,venango
Burnside,PA,clearfield
Enville,TN,chester
Enville,TN,mcnairy
Mokane,MO,callaway
Moose River,ME,somerset
Ogdensburg,WI,waupaca
Shumway,IL,effingham
Theodosia,MO,ozark
Tuscumbia,MO,miller
Winnett,MT,petroleum
Woden,IA,hancock
Beaverton,AL,lamar
Benson,PA,somerset
Caney City,TX,henderson
Copper City,MI,houghton
Dix,NE,kimball
Emhouse,TX,navarro
Gurley,NE,cheyenne
Malta Bend,MO,saline
Mount Chase,ME,penobscot
Roxobel,NC,bertie
Walnut,KS,crawford
Bakersfield,MO,ozark
Bartow,GA,jefferson
Belk,AL,fayette
Braxton,MS,simpson
Cannonville,UT,garfield
Darbyville,OH,pickaway
Ellisburg,NY,jefferson
Grandin,ND,cass
Grandin,ND,traill
High Hill,MO,montgomery
Longdale,OK,blaine
Marble City,OK,sequoyah
Marquand,MO,madison
Parkersburg,IL,richland
Pickrell,NE,gage
Rake,IA,winnebago
Sheyenne,ND,eddy
Tenstrike,MN,beltrami
Woodloch,TX,montgomery
Broughton,IL,hamilton
Caney,OK,atoka
Des Lacs,ND,ward
Latah,WA,spokane
Laurens,NY,otsego
Maryhill Estates,KY,jefferson
Nauvoo,AL,winston
Nauvoo,AL,walker
South Haven,MN,wright
Thornhill,KY,jefferson
Tollette,AR,howard
Watson,AR,desha
White Mountain,AK,nome
Annona,TX,red river
Askewville,NC,bertie
Broaddus,TX,san augustine
Byars,OK,mcclain
Dudley,PA,huntingdon
Eastvale,PA,beaver
Elberon,IA,tama
Ellsworth,IL,mclean
Girard,GA,burke
Kingston,MN,meeker
Lewisville,OH,monroe
Lowrys,SC,chester
Marland,OK,noble
Russell,AR,white
Selden,KS,sheridan
Soldier,IA,monona
Sunset,AR,crittenden
Superior,WY,sweetwater
Utica,PA,venango
Barclay,MD,queen anne's
Bethune,CO,kit carson
Burgoon,OH,sandusky
Caledonia,IL,boone
Carter,OK,beckham
Elkton,OR,douglas
Fitzhugh,OK,pontotoc
Mendota,MN,dakota
Nashville,OH,holmes
New Lebanon,PA,mercer
Pace,MS,bolivar
Packwood,IA,jefferson
Pocasset,OK,grady
Radom,IL,washington
Robinson,KS,brown
Valley Springs,AR,boone
Vanduser,MO,scott
Williamson,IL,madison
Allen,KY,floyd
Bessie,OK,washita
Deering,AK,northwest arctic
Farnam,NE,dawson
Hamilton,KS,greenwood
Modesto,IL,macoupin
Monterey,IN,pulaski
Nelson,MN,douglas
Paint Rock,AL,jackson
Portsmouth,IA,shelby
Watson,MN,chippewa
West Sunbury,PA,butler
Bone Gap,IL,edwards
Boxholm,IA,boone
Cottonwood,TX,kaufman
Creston,NE,platte
Foxburg,PA,clarion
Glenwood,MO,schuyler
Goehner,NE,seward
Howard City,NE,howard
Marquez,TX,leon
Pyatt,AR,marion
Reading,KS,lyon
Roslyn,SD,day
Smithland,IA,woodbury
Spillertown,IL,williamson
Thor,IA,humboldt
Waggoner,IL,montgomery
Watha,NC,pender
Wentworth,SD,lake
Worthville,KY,carroll
Anniston,MO,mississippi
Bonney,TX,brazoria
Fairview,PA,butler
Fisher,AR,poinsett
Grygla,MN,marshall
Hartline,WA,grant
Hooppole,IL,henry
Kansas,AL,walker
Lenhartsville,PA,berks
Meire Grove,MN,stearns
Meta,MO,osage
Morganville,KS,clay
